Item No,Item Description,Invoice Date,Qty Shipped,Net Price,Unit Cost,Bill To,Whse
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-04-09,12,107.38,91.25,Grayson HVAC Services,100933
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-04-09,5,36.87,30.43,Walk-in,100117
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-04-09,18,46.00,30.43,Tidewater Mechanical,100933
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-04-09,40,212.15,155.96,Brightwater Facilities,100117
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-04-09,18,226.53,155.96,Sable Creek Refining,100649
HRD551201,50 GAL HEAT PUMP WATER HEATER 240V,2026-04-09,5,1908.65,1271.91,Northgate Property Group,100933
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-10,29,29.97,20.36,Ridgeline Plumbing Co.,100649
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-10,259,2.75,1.89,Northgate Property Group,100649
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-10,76,8.02,4.96,Kestrel Construction LLC,100117
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-10,359,7.41,4.96,Kestrel Construction LLC,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-10,337,5.76,4.96,Orion Municipal Works,100649
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-10,75,10.37,7.44,Kestrel Construction LLC,100047
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-10,76,10.60,7.44,Kestrel Construction LLC,100959
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-04-10,36,123.77,100.73,Halloran Mechanical,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-10,203,3.35,2.41,Tidewater Mechanical,100205
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-10,146,3.24,2.41,Ridgeline Plumbing Co.,100933
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-10,144,3.90,2.41,Delta Ridge Industrial,100959
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-10,45,14.71,12.32,Northgate Property Group,100812
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-04-10,79,12.81,8.91,Tidewater Mechanical,100933
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-04-10,26,37.49,30.43,Northgate Property Group,100047
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-04-10,27,36.62,30.43,Cortland Fire Protection,100117
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2026-04-10,7,2324.87,1558.43,Orion Municipal Works,100959
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2026-04-11,8,379.04,297.12,Walk-in,100649
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2026-04-11,7,341.39,297.12,Vance & Sons Plumbing,100959
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-11,33,24.08,20.36,Grayson HVAC Services,100205
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-11,84,31.54,20.36,Sable Creek Refining,100205
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-11,111,29.33,20.36,Kestrel Construction LLC,100959
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-11,214,3.00,1.89,Northgate Property Group,100117
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-11,162,9.11,7.44,Fairmont Health System,100117
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-11,99,10.81,7.44,Delta Ridge Industrial,100349
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-11,269,10.92,7.44,Sable Creek Refining,100571
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-11,97,9.36,7.44,Grayson HVAC Services,100571
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-11,342,11.94,7.44,Vance & Sons Plumbing,100649
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-11,343,3.67,2.41,Brightwater Facilities,100205
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-11,50,18.20,12.32,Grayson HVAC Services,100349
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-04-11,49,14.10,8.91,Grayson HVAC Services,100205
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-04-11,28,45.53,30.43,Orion Municipal Works,100205
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-04-11,7,46.41,30.43,Halloran Mechanical,100205
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2026-04-11,8,2121.98,1558.43,Halloran Mechanical,100959
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-12,24,26.77,20.36,Grayson HVAC Services,100117
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-12,30,32.10,20.36,Walk-in,100649
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-12,174,2.61,1.89,Delta Ridge Industrial,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-12,361,2.66,1.89,Orion Municipal Works,100117
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-12,227,2.92,1.89,Sable Creek Refining,100649
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-12,285,2.76,1.89,Cortland Fire Protection,100812
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-12,99,2.54,1.89,Ridgeline Plumbing Co.,100959
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-12,111,7.33,4.96,Fairmont Health System,100205
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-12,229,11.58,7.44,Sable Creek Refining,100205
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-12,103,10.11,7.44,Ridgeline Plumbing Co.,100349
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-04-12,37,88.57,69.45,Orion Municipal Works,100933
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-12,380,2.96,2.41,Walk-in,100933
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-12,37,16.03,12.32,Fairmont Health System,100117
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-12,109,14.35,12.32,Orion Municipal Works,100205
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-04-12,30,11.19,8.91,Ridgeline Plumbing Co.,100349
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-04-12,22,13.11,8.91,Brightwater Facilities,100649
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2026-04-12,3,743.94,650.07,Sable Creek Refining,100117
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-04-12,36,47.74,30.43,Brightwater Facilities,100571
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-04-12,30,36.53,30.43,Brightwater Facilities,100812
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2026-04-12,4,2321.73,1558.43,Cortland Fire Protection,100649
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-04-12,22,198.05,155.96,Cortland Fire Protection,100047
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-04-12,29,204.28,155.96,Northgate Property Group,100571
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2026-04-13,8,452.56,297.12,Orion Municipal Works,100047
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-13,33,27.67,20.36,Ridgeline Plumbing Co.,100117
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-13,121,3.00,1.89,Delta Ridge Industrial,100349
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-13,304,2.25,1.89,Northgate Property Group,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-13,367,2.26,1.89,Kestrel Construction LLC,100649
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-13,177,6.75,4.96,Delta Ridge Industrial,100812
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-04-13,12,110.99,69.45,Fairmont Health System,100117
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-13,110,16.59,12.32,Orion Municipal Works,100933
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-04-13,118,13.08,8.91,Halloran Mechanical,100205
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-04-13,40,11.47,8.91,Delta Ridge Industrial,100933
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-04-13,12,124.63,91.25,Delta Ridge Industrial,100571
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-04-13,24,39.64,30.43,Northgate Property Group,100959
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-04-13,17,198.99,155.96,Fairmont Health System,100649
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-04-13,40,227.95,155.96,Halloran Mechanical,100812
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2026-04-14,2,462.96,297.12,Grayson HVAC Services,100812
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-14,253,2.93,1.89,Northgate Property Group,100812
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-14,382,2.48,1.89,Kestrel Construction LLC,100812
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-14,377,6.65,4.96,Orion Municipal Works,100933
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-14,259,11.04,7.44,Cortland Fire Protection,100047
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-14,143,9.14,7.44,Fairmont Health System,100047
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-14,66,9.49,7.44,Grayson HVAC Services,100117
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-04-14,38,127.37,100.73,Kestrel Construction LLC,100047
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-04-14,39,118.53,100.73,Brightwater Facilities,100571
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-04-14,13,110.55,69.45,Westport Unified Schools,100812
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-14,69,3.77,2.41,Grayson HVAC Services,100205
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-14,117,2.85,2.41,Grayson HVAC Services,100349
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-14,258,3.44,2.41,Vance & Sons Plumbing,100959
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-14,98,18.28,12.32,Kestrel Construction LLC,100117
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-14,44,14.58,12.32,Westport Unified Schools,100812
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2026-04-14,7,894.56,650.07,Kestrel Construction LLC,100205
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2026-04-14,7,802.38,650.07,Kestrel Construction LLC,100933
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2026-04-14,1,831.50,650.07,Grayson HVAC Services,100959
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-04-14,25,114.78,91.25,Northgate Property Group,100205
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-04-14,32,105.51,91.25,Kestrel Construction LLC,100812
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-04-14,25,109.17,91.25,Vance & Sons Plumbing,100933
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-04-14,31,38.69,30.43,Vance & Sons Plumbing,100959
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-04-14,33,245.37,155.96,Kestrel Construction LLC,100349
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-15,189,2.21,1.89,Ridgeline Plumbing Co.,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-15,146,2.99,1.89,Westport Unified Schools,100649
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-15,328,6.19,4.96,Orion Municipal Works,100349
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-15,336,6.47,4.96,Brightwater Facilities,100649
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-15,80,5.70,4.96,Ridgeline Plumbing Co.,100812
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-15,271,7.82,4.96,Orion Municipal Works,100933
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-15,202,11.53,7.44,Westport Unified Schools,100205
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-15,397,10.26,7.44,Walk-in,100205
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-15,130,10.59,7.44,Grayson HVAC Services,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-15,271,9.27,7.44,Cortland Fire Protection,100959
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2026-04-15,1,882.24,552.58,Delta Ridge Industrial,100117
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-04-15,7,109.57,69.45,Delta Ridge Industrial,100959
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-15,216,3.29,2.41,Orion Municipal Works,100047
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-15,269,2.94,2.41,Cortland Fire Protection,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-15,397,3.53,2.41,Walk-in,100117
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-04-15,6,131.74,91.25,Grayson HVAC Services,100812
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-04-15,26,36.68,30.43,Tidewater Mechanical,100047
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-04-15,10,38.15,30.43,Brightwater Facilities,100205
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-04-15,7,39.99,30.43,Ridgeline Plumbing Co.,100349
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-16,45,23.64,20.36,Delta Ridge Industrial,100812
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-16,21,29.72,20.36,Walk-in,100959
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-16,150,2.51,1.89,Delta Ridge Industrial,100649
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-16,165,9.88,7.44,Tidewater Mechanical,100349
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-16,351,9.86,7.44,Kestrel Construction LLC,100933
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-04-16,19,145.94,100.73,Delta Ridge Industrial,100649
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-16,145,3.50,2.41,Delta Ridge Industrial,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-16,117,3.05,2.41,Fairmont Health System,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-16,63,3.01,2.41,Kestrel Construction LLC,100959
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-16,107,17.67,12.32,Halloran Mechanical,100933
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-04-16,101,11.68,8.91,Orion Municipal Works,100205
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-04-16,45,14.30,8.91,Delta Ridge Industrial,100649
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2026-04-16,7,896.14,650.07,Vance & Sons Plumbing,100812
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-04-16,35,107.19,91.25,Kestrel Construction LLC,100649
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-04-16,14,40.60,30.43,Delta Ridge Industrial,100812
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-04-16,9,245.37,155.96,Tidewater Mechanical,100047
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-04-16,8,217.51,155.96,Ridgeline Plumbing Co.,100205
HRD551201,50 GAL HEAT PUMP WATER HEATER 240V,2026-04-16,7,1633.19,1271.91,Kestrel Construction LLC,100117
HRD551201,50 GAL HEAT PUMP WATER HEATER 240V,2026-04-16,1,1558.89,1271.91,Ridgeline Plumbing Co.,100349
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2026-04-17,3,421.38,297.12,Grayson HVAC Services,100959
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-17,47,23.50,20.36,Delta Ridge Industrial,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-17,171,3.03,1.89,Tidewater Mechanical,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-17,359,11.66,7.44,Kestrel Construction LLC,100349
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-04-17,39,141.04,100.73,Delta Ridge Industrial,100047
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2026-04-17,8,855.98,552.58,Halloran Mechanical,100349
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-17,232,3.20,2.41,Sable Creek Refining,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-17,349,2.84,2.41,Brightwater Facilities,100349
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-17,50,17.17,12.32,Grayson HVAC Services,100205
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-17,52,17.81,12.32,Tidewater Mechanical,100571
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-17,31,19.44,12.32,Grayson HVAC Services,100649
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-04-17,108,14.27,8.91,Halloran Mechanical,100349
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-04-17,16,118.28,91.25,Tidewater Mechanical,100205
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2026-04-17,4,2116.92,1558.43,Tidewater Mechanical,100649
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2026-04-18,3,349.72,297.12,Fairmont Health System,100117
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-18,120,2.87,1.89,Delta Ridge Industrial,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-18,183,5.90,4.96,Westport Unified Schools,100117
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-18,355,6.94,4.96,Vance & Sons Plumbing,100117
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-18,240,6.06,4.96,Westport Unified Schools,100205
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-18,245,5.72,4.96,Tidewater Mechanical,100649
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-18,92,9.11,7.44,Walk-in,100117
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-04-18,23,133.67,100.73,Sable Creek Refining,100205
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-04-18,37,127.35,100.73,Halloran Mechanical,100571
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-04-18,17,85.79,69.45,Delta Ridge Industrial,100933
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-18,183,3.30,2.41,Westport Unified Schools,100812
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-18,109,17.31,12.32,Orion Municipal Works,100349
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-04-18,20,12.33,8.91,Kestrel Construction LLC,100047
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-04-18,92,11.09,8.91,Orion Municipal Works,100205
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-04-18,37,11.00,8.91,Fairmont Health System,100812
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-19,48,30.21,20.36,Walk-in,100047
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-19,97,29.56,20.36,Kestrel Construction LLC,100205
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-19,112,26.00,20.36,Kestrel Construction LLC,100571
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-19,76,29.42,20.36,Tidewater Mechanical,100933
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-19,320,7.45,4.96,Orion Municipal Works,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-19,312,11.37,7.44,Kestrel Construction LLC,100571
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-19,198,10.97,7.44,Northgate Property Group,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-19,99,9.12,7.44,Ridgeline Plumbing Co.,100959
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-04-19,18,125.76,100.73,Delta Ridge Industrial,100571
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-04-19,31,129.07,100.73,Orion Municipal Works,100812
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-19,203,3.54,2.41,Northgate Property Group,100047
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-19,96,3.61,2.41,Walk-in,100205
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-19,131,3.68,2.41,Delta Ridge Industrial,100649
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-19,32,14.76,12.32,Walk-in,100959
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-04-19,33,12.14,8.91,Halloran Mechanical,100959
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2026-04-19,38,35.56,30.43,Orion Municipal Works,100649
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2026-04-19,5,1793.58,1558.43,Northgate Property Group,100933
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-20,37,28.36,20.36,Grayson HVAC Services,100649
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-20,61,30.52,20.36,Westport Unified Schools,100959
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-20,117,9.59,7.44,Grayson HVAC Services,100812
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-04-20,32,137.47,100.73,Brightwater Facilities,100349
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-04-20,26,148.99,100.73,Northgate Property Group,100959
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-04-20,19,101.27,69.45,Westport Unified Schools,100649
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-04-20,10,104.91,69.45,Halloran Mechanical,100959
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-20,135,3.36,2.41,Westport Unified Schools,100117
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-20,115,17.64,12.32,Brightwater Facilities,100047
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-20,58,14.12,12.32,Westport Unified Schools,100649
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-04-20,35,122.84,91.25,Grayson HVAC Services,100117
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-04-20,40,214.59,155.96,Halloran Mechanical,100349
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-04-20,39,230.45,155.96,Walk-in,100571
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-21,45,27.68,20.36,Westport Unified Schools,100649
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-04-21,38,32.61,20.36,Grayson HVAC Services,100812
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-21,157,2.52,1.89,Fairmont Health System,100205
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-21,171,2.18,1.89,Cortland Fire Protection,100349
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-21,335,2.63,1.89,Walk-in,100349
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-21,210,2.66,1.89,Tidewater Mechanical,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-04-21,65,2.91,1.89,Halloran Mechanical,100649
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-21,392,5.70,4.96,Walk-in,100812
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-04-21,397,7.30,4.96,Brightwater Facilities,100959
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-21,121,8.79,7.44,Halloran Mechanical,100205
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-21,67,10.37,7.44,Grayson HVAC Services,100571
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-04-21,65,9.75,7.44,Halloran Mechanical,100933
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2026-04-21,1,657.79,552.58,Halloran Mechanical,100047
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-04-21,18,81.61,69.45,Sable Creek Refining,100047
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-04-21,6,99.09,69.45,Grayson HVAC Services,100959
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-04-21,224,3.08,2.41,Cortland Fire Protection,100349
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-04-21,83,17.33,12.32,Sable Creek Refining,100812
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-04-21,14,140.44,91.25,Tidewater Mechanical,100117
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-04-21,6,133.43,91.25,Halloran Mechanical,100349
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-04-21,34,105.22,91.25,Walk-in,100571
